1527859321.609652000	0	298	1
1527859321.627339000	0.0176868	87	0
1527859322.070186000	0.460534	301	0
1527859322.070305000	0.460653	1412	0
1527859322.070935000	0.461283	1412	0
1527859322.071233000	0.461581	1412	0
1527859322.071377000	0.461725	180	0
1527859322.071584000	0.461932	1412	0
1527859322.071731000	0.462079	323	0
1527859322.074287000	0.464635	121	1
1527859322.088303000	0.478651	1412	0
1527859322.088518000	0.478866	1412	0
1527859322.088838000	0.479186	1412	0
1527859322.088967000	0.479315	170	0
1527859322.091660000	0.482008	1412	0
1527859322.091940000	0.482288	1412	0
1527859322.092089000	0.482437	644	0
1527859322.092261000	0.482609	118	1
1527859322.094443000	0.484791	1412	0
1527859322.094701000	0.485049	1412	0
1527859322.095003000	0.485351	1412	0
1527859322.095129000	0.485477	188	0
1527859322.095795000	0.486143	1412	0
1527859322.095944000	0.486292	700	0
1527859322.098205000	0.488553	115	1
1527859322.104198000	0.494546	1412	0
1527859322.104368000	0.494716	1412	0
1527859322.104898000	0.495246	1319	0
1527859322.105180000	0.495528	1412	0
1527859322.105485000	0.495833	1412	0
1527859322.106186000	0.496534	1281	0
1527859322.107727000	0.498075	1412	0
1527859322.108021000	0.498369	1412	0
1527859322.108186000	0.498534	121	1
1527859322.108323000	0.498671	487	0
1527859322.112204000	0.502552	100	1
1527859322.122690000	0.513038	1412	0
1527859322.123247000	0.513595	1412	0
1527859322.123548000	0.513896	1412	0
1527859322.123689000	0.514037	198	0
1527859322.123874000	0.514222	84	0
1527859322.124672000	0.51502	1412	0
1527859322.124816000	0.515164	225	0
1527859322.126271000	0.516619	118	1
1527859322.127211000	0.517559	1412	0
1527859322.127754000	0.518102	1412	0
1527859322.128091000	0.518439	1412	0
1527859322.128212000	0.51856	188	0
1527859322.128378000	0.518726	84	0
1527859322.129398000	0.519746	1257	0
1527859322.131209000	0.521557	115	1
1527859322.131798000	0.522146	1412	0
1527859322.132123000	0.522471	1412	0
1527859322.132419000	0.522767	1412	0
1527859322.132562000	0.52291	188	0
1527859322.132750000	0.523098	814	0
1527859322.135217000	0.525565	112	1
1527859322.135667000	0.526015	1412	0
1527859322.135914000	0.526262	1412	0
1527859322.136095000	0.526443	727	0
1527859322.137994000	0.528342	92	0
1527859322.138423000	0.528771	97	0
1527859322.142873000	0.533221	106	1
1527859322.157243000	0.547591	103	1
1527859322.167567000	0.557915	92	0
1527859322.171224000	0.561572	100	1
1527859322.626141000	1.01649	318	1
1527859322.626320000	1.01667	1412	1
1527859322.626365000	1.01671	918	1
1527859322.628208000	1.01856	222	1
1527859322.642208000	1.03256	87	0
1527859322.887406000	1.27775	150	1
1527859322.908993000	1.29934	87	0
1527859322.965320000	1.35567	396	0
1527859322.968105000	1.35845	80	0
1527859322.969265000	1.35961	109	1
1527859323.057679000	1.44803	379	0
1527859323.057856000	1.4482	1116	0
1527859323.059985000	1.45033	92	0
1527859323.060321000	1.45067	270	0
1527859323.062360000	1.45271	109	1
1527859323.171088000	1.56144	356	0
1527859323.171273000	1.56162	1412	0
1527859323.171545000	1.56189	1412	0
1527859323.171856000	1.5622	1412	0
1527859323.172004000	1.56235	180	0
1527859323.173022000	1.56337	1412	0
1527859323.173337000	1.56368	1412	0
1527859323.173541000	1.56389	1071	0
1527859323.175176000	1.56552	92	0
1527859323.175507000	1.56586	124	1
1527859323.175520000	1.56587	326	0
1527859323.181572000	1.57192	100	1
1527859323.207009000	1.59736	837	1
1527859323.209030000	1.59938	720	1
1527859323.225076000	1.61542	87	0
1527859323.382186000	1.77253	544	0
1527859323.382311000	1.77266	80	0
1527859323.386325000	1.77667	106	1
1527859323.398228000	1.78858	395	1
1527859323.404214000	1.79456	407	0
1527859323.404405000	1.79475	962	0
1527859323.404540000	1.79489	237	0
1527859323.408324000	1.79867	106	1
1527859323.420606000	1.81095	87	0
1527859323.438288000	1.82864	255	0
1527859323.438450000	1.8288	360	0
1527859323.438641000	1.82899	234	0
1527859323.442298000	1.83265	109	1
1527859324.646019000	3.03637	1412	1
1527859324.646062000	3.03641	1412	1
1527859324.646083000	3.03643	105	1
1527859324.646144000	3.03649	844	1
1527859324.664527000	3.05487	87	0
1527859324.664995000	3.05534	859	1
1527859324.682772000	3.07312	87	0
1527859324.684014000	3.07436	513	0
1527859324.684183000	3.07453	316	0
1527859324.687441000	3.07779	109	1
1527859324.695183000	3.08553	1387	1
1527859324.711939000	3.10229	87	0
1527859324.812321000	3.20267	342	0
1527859324.812491000	3.20284	1412	0
1527859324.812655000	3.203	995	0
1527859324.816494000	3.20684	109	1
1527859324.829375000	3.21972	92	0
1527859324.833374000	3.22372	100	1
1527859324.854729000	3.24508	122	0
1527859324.858374000	3.24872	100	1
1527859325.037026000	3.42737	329	0
1527859325.037216000	3.42756	1412	0
1527859325.037568000	3.42792	1412	0
1527859325.037862000	3.42821	1412	0
1527859325.038006000	3.42835	188	0
1527859325.038185000	3.42853	235	0
1527859325.040367000	3.43071	115	1
1527859325.369966000	3.76031	1390	1
1527859325.387036000	3.77738	87	0
1527859325.571679000	3.96203	1032	0
1527859325.580930000	3.97128	103	1
1527859325.687250000	4.0776	340	1
1527859325.687347000	4.07769	1412	1
1527859325.687372000	4.07772	1412	1
1527859325.687414000	4.07776	1412	1
1527859325.687448000	4.0778	1412	1
1527859325.687484000	4.07783	1412	1
1527859325.687526000	4.07787	1412	1
1527859325.687579000	4.07793	1412	1
1527859325.687601000	4.07795	1412	1
1527859325.687624000	4.07797	1412	1
1527859325.687670000	4.07802	1412	1
1527859325.687705000	4.07805	1412	1
1527859325.687740000	4.07809	1412	1
1527859325.687774000	4.07812	1294	1
1527859325.703144000	4.09349	87	0
1527859325.707550000	4.0979	87	0
1527859325.859093000	4.24944	392	0
1527859325.862911000	4.25326	80	0
1527859325.863420000	4.25377	109	1
1527859326.194416000	4.58476	1393	1
1527859326.212138000	4.60249	87	0
1527859326.381612000	4.77196	536	0
1527859326.381726000	4.77207	157	0
1527859326.385671000	4.77602	106	1
1527859327.533936000	5.92428	333	1
1527859327.534031000	5.92438	1412	1
1527859327.534068000	5.92442	991	1
1527859327.536057000	5.9264	166	1
1527859327.550292000	5.94064	87	0
1527859327.573963000	5.96431	87	0
1527859327.676788000	6.06714	397	0
1527859327.679032000	6.06938	80	0
1527859327.680283000	6.07063	109	1
1527859327.739368000	6.12972	536	0
1527859327.739621000	6.12997	306	0
1527859327.739795000	6.13014	283	0
1527859327.747047000	6.13739	123	1
1527859327.751418000	6.14177	252	1
1527859327.764353000	6.1547	87	0
1527859327.769005000	6.15935	87	0
1527859328.386596000	6.77694	960	0
1527859328.386763000	6.77711	1412	0
1527859328.387057000	6.77741	1412	0
1527859328.387370000	6.77772	1412	0
1527859328.387511000	6.77786	180	0
1527859328.387720000	6.77807	1412	0
1527859328.388050000	6.7784	1352	0
1527859328.388749000	6.7791	1412	0
1527859328.389031000	6.77938	1412	0
1527859328.389450000	6.7798	1412	0
1527859328.389593000	6.77994	188	0
1527859328.389792000	6.78014	1223	0
1527859328.390184000	6.78053	133	1
1527859328.394285000	6.78463	103	1
1527859328.396894000	6.78724	1412	0
1527859328.397257000	6.78761	1412	0
1527859328.397590000	6.78794	1412	0
1527859328.397730000	6.78808	188	0
1527859328.397897000	6.78824	84	0
1527859328.400281000	6.79063	112	1
1527859328.448057000	6.8384	1412	0
1527859328.448198000	6.83855	753	0
1527859328.448389000	6.83874	1412	0
1527859328.448689000	6.83904	1412	0
1527859328.449005000	6.83935	1412	0
1527859328.449200000	6.83955	180	0
1527859328.449380000	6.83973	92	0
1527859328.449933000	6.84028	793	0
1527859328.452291000	6.84264	121	1
1527859328.453202000	6.84355	1412	0
1527859328.453514000	6.84386	1412	0
1527859328.453827000	6.84417	1412	0
1527859328.453968000	6.84432	188	0
1527859328.454160000	6.84451	973	0
1527859328.457292000	6.84764	112	1
1527859328.461955000	6.8523	1412	0
1527859328.462158000	6.85251	1412	0
1527859328.462906000	6.85325	1412	0
1527859328.462909000	6.85326	188	0
1527859328.463210000	6.85356	1412	0
1527859328.463352000	6.8537	174	0
1527859328.466293000	6.85664	115	1
1527859328.467366000	6.85771	1412	0
1527859328.467616000	6.85796	1412	0
1527859328.468351000	6.8587	1412	0
1527859328.468493000	6.85884	188	0
1527859328.468688000	6.85904	1198	0
1527859328.472261000	6.86261	106	1
1527859328.472775000	6.86312	1412	0
1527859328.472959000	6.86331	1412	0
1527859328.473169000	6.86352	1412	0
1527859328.473604000	6.86395	198	0
1527859328.473866000	6.86421	962	0
1527859328.474642000	6.86499	1412	0
1527859328.474923000	6.86527	1316	0
1527859328.475746000	6.86609	753	0
1527859328.475908000	6.86626	127	1
1527859328.477813000	6.86816	1412	0
1527859328.478031000	6.86838	1327	0
1527859328.480042000	6.87039	1412	0
1527859328.480309000	6.87066	1412	0
1527859328.480454000	6.8708	337	0
1527859328.480615000	6.87096	92	0
1527859328.480796000	6.87114	273	0
1527859328.486584000	6.87693	103	1
1527859328.491292000	6.88164	112	1
1527859331.141375000	9.53172	912	1
1527859331.141469000	9.53182	295	1
1527859331.145029000	9.53538	885	1
1527859331.145085000	9.53543	1412	1
1527859331.145131000	9.53548	1412	1
1527859331.145154000	9.5355	1002	1
1527859331.158243000	9.54859	87	0
1527859331.164436000	9.55478	87	0
1527859331.208304000	9.59865	401	1
1527859331.227744000	9.61809	87	0
1527859331.356493000	9.74684	324	0
1527859331.357189000	9.74754	1400	0
1527859331.357674000	9.74802	513	0
1527859331.358943000	9.74929	592	0
1527859331.360450000	9.7508	112	1
1527859331.360488000	9.75084	635	0
1527859331.361990000	9.75234	467	0
1527859331.363400000	9.75375	697	0
1527859331.364250000	9.7546	484	0
1527859331.364479000	9.75483	109	1
1527859331.365783000	9.75613	835	0
1527859331.367136000	9.75748	649	0
1527859331.368450000	9.7588	519	0
1527859331.369433000	9.75978	106	1
1527859331.369657000	9.76	439	0
1527859331.371343000	9.76169	701	0
1527859331.373438000	9.76379	103	1
1527859331.373745000	9.76409	616	0
1527859331.373918000	9.76427	558	0
1527859331.374990000	9.76534	654	0
1527859331.375925000	9.76627	583	0
1527859331.377558000	9.76791	109	1
1527859331.378694000	9.76904	689	0
1527859331.382461000	9.77281	100	1
1527859331.382769000	9.77312	102	0
1527859331.383450000	9.7738	287	0
1527859331.386434000	9.77678	103	1
1527859331.524731000	9.91508	1412	1
1527859331.524772000	9.91512	1409	1
1527859331.524839000	9.91519	845	1
1527859331.544096000	9.93444	87	0
