1522889483.361479000	0	144	1
1522889483.364573000	0.00309396	143	1
1522889483.377161000	0.015682	103	0
1522889483.380268000	0.0187891	92	0
1522889483.380529000	0.0190499	101	1
1522889483.382265000	0.020786	103	0
1522889483.384265000	0.0227859	92	0
1522889483.385308000	0.023829	104	1
1522889486.109519000	2.74804	143	1
1522889486.128438000	2.76696	123	0
1522889486.131476000	2.77	98	1
1522889491.758411000	8.39693	255	1
1522889491.776148000	8.41467	95	0
1522889492.076655000	8.71518	1412	0
1522889492.078356000	8.71688	1412	0
1522889492.079090000	8.71761	104	1
1522889492.080085000	8.71861	1412	0
1522889492.081784000	8.7203	1412	0
1522889492.083104000	8.72162	101	1
1522889492.083479000	8.722	1412	0
1522889492.085185000	8.72371	1412	0
1522889492.086330000	8.72485	101	1
1522889492.086874000	8.72539	1412	0
1522889492.088628000	8.72715	1412	0
1522889492.089091000	8.72761	101	1
1522889492.090351000	8.72887	1412	0
1522889492.092053000	8.73057	1412	0
1522889492.093091000	8.73161	101	1
1522889492.093743000	8.73226	1052	0
1522889492.096092000	8.73461	98	1
1522889492.097125000	8.73565	1412	0
1522889492.098881000	8.7374	1412	0
1522889492.100152000	8.73867	101	1
1522889492.100577000	8.7391	1412	0
1522889492.102301000	8.74082	1412	0
1522889492.103093000	8.74161	101	1
1522889492.104000000	8.74252	1412	0
1522889492.105697000	8.74422	1412	0
1522889492.107115000	8.74564	101	1
1522889492.107397000	8.74592	1412	0
1522889492.109129000	8.74765	1412	0
1522889492.110116000	8.74864	101	1
1522889492.110841000	8.74936	1412	0
1522889492.112533000	8.75105	1412	0
1522889492.113093000	8.75161	101	1
1522889492.114228000	8.75275	1412	0
1522889492.115932000	8.75445	1412	0
1522889492.117096000	8.75562	101	1
1522889492.117635000	8.75616	1412	0
1522889492.119384000	8.75791	1412	0
1522889492.120115000	8.75864	101	1
1522889492.121082000	8.7596	1412	0
1522889492.122803000	8.76132	1412	0
1522889492.124153000	8.76267	101	1
1522889492.124521000	8.76304	1412	0
1522889492.126239000	8.76476	1412	0
1522889492.127127000	8.76565	101	1
1522889492.127974000	8.76649	1412	0
1522889492.129694000	8.76821	1412	0
1522889492.131092000	8.76961	101	1
1522889492.131376000	8.7699	1412	0
1522889492.133098000	8.77162	1412	0
1522889492.134113000	8.77263	101	1
1522889492.134772000	8.77329	1412	0
1522889492.136514000	8.77503	1412	0
1522889492.137158000	8.77568	101	1
1522889492.138241000	8.77676	1412	0
1522889492.139938000	8.77846	1412	0
1522889492.141124000	8.77964	101	1
1522889492.141636000	8.78016	1412	0
1522889492.143337000	8.78186	1412	0
1522889492.144103000	8.78262	114	1
1522889492.145027000	8.78355	1412	0
1522889492.146729000	8.78525	1412	0
1522889492.148112000	8.78663	101	1
1522889492.148480000	8.787	1412	0
1522889492.150170000	8.78869	1412	0
1522889492.151093000	8.78961	101	1
1522889492.151862000	8.79038	1412	0
1522889492.153584000	8.7921	1412	0
1522889492.154105000	8.79263	101	1
1522889492.155266000	8.79379	1412	0
1522889492.156976000	8.7955	1412	0
1522889492.158114000	8.79663	101	1
1522889492.158730000	8.79725	1412	0
1522889492.160417000	8.79894	1412	0
1522889492.161099000	8.79962	101	1
1522889492.162116000	8.80064	1412	0
1522889492.165138000	8.80366	98	1
1522889492.167099000	8.80562	1412	0
1522889492.168841000	8.80736	1412	0
1522889492.170107000	8.80863	101	1
1522889492.170542000	8.80906	1412	0
1522889492.172243000	8.81076	1412	0
1522889492.173095000	8.81162	101	1
1522889492.173937000	8.81246	1412	0
