1529540330.709832000	0	1412	1
1529540330.710146000	0.000313997	780	1
1529540330.730405000	0.0205731	1412	0
1529540330.730987000	0.0211551	103	1
1529540330.731103000	0.021271	97	1
1529540330.734530000	0.024698	93	0
1529540330.736250000	0.026418	84	0
1529540330.759615000	0.049783	100	1
1529540330.774559000	0.0647271	84	0
1529540330.896485000	0.186653	1412	0
1529540330.896833000	0.187001	1412	0
1529540330.896835000	0.187003	1412	0
1529540330.897104000	0.187272	103	1
1529540330.897147000	0.187315	1412	0
1529540330.897149000	0.187317	1412	0
1529540330.897151000	0.187319	1412	0
1529540330.897253000	0.187421	100	1
1529540330.897313000	0.187481	100	1
1529540330.897333000	0.187501	1412	0
1529540330.897336000	0.187504	1412	0
1529540330.897442000	0.18761	100	1
1529540330.897505000	0.187673	1412	0
1529540330.898428000	0.188596	1412	0
1529540330.898431000	0.188599	1412	0
1529540330.898434000	0.188602	1412	0
1529540330.898436000	0.188604	1412	0
1529540330.898571000	0.188739	100	1
1529540330.898636000	0.188804	100	1
1529540330.898822000	0.18899	1412	0
1529540330.898920000	0.189088	100	1
1529540330.898977000	0.189145	1412	0
1529540330.900122000	0.19029	1412	0
1529540330.900218000	0.190386	100	1
1529540330.900441000	0.190609	1412	0
1529540330.900784000	0.190952	1412	0
1529540330.900917000	0.191085	100	1
1529540330.902148000	0.192316	1412	0
1529540330.902451000	0.192619	1412	0
1529540330.902535000	0.192703	100	1
1529540330.902768000	0.192936	1412	0
1529540330.903928000	0.194096	1412	0
1529540330.904067000	0.194235	100	1
1529540330.904232000	0.1944	1412	0
1529540330.904569000	0.194737	1412	0
1529540330.904682000	0.19485	100	1
1529540330.905308000	0.195476	1412	0
1529540330.905310000	0.195478	101	0
1529540330.905462000	0.19563	100	1
1529540330.915882000	0.20605	530	1
1529540330.932647000	0.222815	1412	0
1529540330.932728000	0.222896	1412	0
1529540330.932947000	0.223115	100	1
1529540330.932974000	0.223142	1412	0
1529540330.932976000	0.223144	1412	0
1529540330.933066000	0.223234	1412	0
1529540330.933258000	0.223426	100	1
1529540330.933293000	0.223461	1412	0
1529540330.933296000	0.223464	1412	0
1529540330.933396000	0.223564	100	1
